transaction_amount,transaction_time,account_age_days,num_prev_transactions,is_international,fraud
199.46687714729663,10,1898,123,1,0
316.76505053767994,6,2521,268,0,0
139.6870648777541,20,2864,284,1,0
172.031180528317,9,2881,120,1,0
135.6586866683387,10,372,211,0,0
43.4429790650477,14,3464,147,0,0
256.3523606131608,18,2808,77,0,0
65.91547367325259,15,534,13,0,0
4.9232962161377225,21,3463,135,0,0
207.39375725905478,20,3265,279,0,0
38.986714044964536,19,1227,78,0,0
564.2166294546606,11,1495,242,0,0
615.5124825576047,17,2113,192,0,0
492.7019769267683,22,1263,241,0,0
92.45747929947335,12,2546,50,0,0
3.1154630743888765,4,3109,231,0,0
527.104691466378,3,1865,258,0,0
111.78765541061226,13,3664,217,0,0
680.1684032244112,7,731,205,0,0
662.7470952260411,8,1993,119,0,0
383.4774034358838,18,1217,79,0,0
69.75521363443205,2,1458,41,1,0
97.25838641973871,4,1408,20,0,0
380.94533049561596,20,3949,9,1,0
76.22924628614342,17,2098,152,0,0
37.14372325915096,0,1517,293,0,0
162.74739841204556,7,1013,85,1,0
550.2586941614084,18,2317,112,0,0
238.16511955158742,16,2498,188,0,0
168.8224672871311,16,935,111,0,0
20.445639469864577,10,865,174,0,0
190.90614310354354,1,93,3,0,0
922.1139495692635,5,2103,221,0,0
30.18411732845283,21,2497,220,1,0
146.09906499630074,13,3752,170,0,0
419.72172758015887,2,3937,212,1,0
270.006849670734,11,1552,252,0,0
238.8148850603346,3,995,123,0,0
242.45751124489797,11,1878,127,1,0
89.09846846298983,12,3519,212,0,0
69.51241685341904,1,145,111,1,0
331.47490145194246,1,1216,84,0,0
332.26563981740577,14,1742,3,0,0
403.590009473583,22,1205,64,1,0
488.92319236732726,16,918,119,1,0
143.21864738658076,6,2918,242,0,0
139.23687551023986,13,2845,136,0,0
320.1899864616975,11,599,246,0,0
209.94381497756004,16,1961,44,1,0
242.1101297023034,13,965,145,0,0
317.72389499084096,5,2747,175,0,0
441.4646952693534,18,2596,41,0,0
82.49648142753084,23,1153,296,0,0
94.18735774551126,5,3362,88,1,0
19.73920783747211,17,1341,217,0,0
172.68280532188695,23,2765,227,0,0
7.3208208421714,4,3358,297,0,0
125.32138963642193,23,1563,290,0,0
156.4589171374252,23,2352,66,0,0
67.5261320629045,5,1816,250,1,0
178.72650602923505,1,2110,40,0,0
6.195012420294909,7,815,98,0,0
7.612699856557876,14,1465,78,0,0
345.87027390762717,14,61,198,0,0
89.31700484154894,10,2785,146,0,0
27.177808259485598,21,81,105,0,0
147.73071765580312,21,37,192,0,0
293.92958808914705,23,478,121,0,0
48.62360068598067,0,3993,76,1,0
195.04392373129858,17,773,111,0,0
17.842205797979457,11,2943,296,0,0
10.613019182061882,11,2969,169,0,0
151.5817881251042,10,2604,5,0,0
155.58208853894843,7,1434,196,0,0
202.9074896409232,6,2258,97,0,0
258.99211258333685,22,3842,229,0,0
744.7114017399986,20,3692,167,1,1
145.25822384607125,1,829,296,0,0
78.00394282119576,10,1499,264,0,0
317.13079594653726,21,1685,7,0,0
63.170293087227456,9,3676,171,0,0
115.59668625466027,2,569,194,1,0
16.34103371673398,19,3871,268,0,0
5.1355219082948755,9,388,18,0,0
657.4759846537204,17,3841,48,1,0
361.5535284230125,13,1928,157,0,0
238.1285465598683,17,3258,65,0,0
105.17192889302838,23,1085,58,0,0
38.06130722842175,7,88,158,0,0
34.02414831457083,9,1418,270,0,0
57.60119782531672,21,843,120,0,0
159.35812966266292,12,3657,253,0,0
250.76985755535514,20,1041,260,0,0
215.8780699393597,7,3295,134,1,0
65.68245227779919,3,2082,273,0,0
619.6206997112613,3,459,55,0,0
267.80348097504526,4,2825,95,0,0
161.64609638626627,0,2812,113,0,0
189.206094407487,16,2002,27,0,0
108.80757310641027,1,3538,1,0,0
56.932258454812704,7,1494,211,0,0
88.00282586462248,6,2255,67,0,0
283.6363695513426,14,3175,127,0,0
2.899615944160855,4,1752,23,0,0
24.67607844799521,1,1980,252,0,0
9.418875390504105,6,2494,229,0,0
8.316290383458485,7,1560,175,0,0
386.8406067231317,6,699,220,0,0
243.24812234013766,6,2000,35,1,0
128.5569188825785,13,1411,1,0,0
20.59138368956265,20,596,273,0,0
135.30359315944665,17,2161,176,1,0
128.29006641887423,5,1839,263,0,0
38.038942560044994,3,3761,185,0,0
113.77982626046477,9,1995,14,0,0
101.66732291664138,17,636,278,1,0
191.3444865826269,11,2041,193,0,0
201.62290720818243,15,3120,197,0,0
9.272464804106946,6,2515,63,1,0
93.87680093101231,5,373,289,0,0
196.6249989565457,4,3866,17,0,0
139.88789052155795,2,2192,63,0,0
388.26989063508773,11,383,250,0,0
214.99495281099956,14,3313,16,1,0
35.57057375346147,9,2096,140,0,0
14.636487251248168,19,1997,244,0,0
205.67882942177823,18,3884,289,0,0
5.373814533478885,15,2876,86,0,0
176.26947556145814,10,2104,198,0,0
563.4510910774304,7,2093,160,0,0
171.35648911550888,2,3913,139,0,0
98.26013844478145,22,2152,75,0,0
206.16543156899638,6,3042,18,1,0
122.59119481021825,22,1394,49,0,0
157.76287211526403,6,1558,231,0,0
567.6254292465999,13,1179,294,1,0
97.58550547003743,1,1950,11,0,0
649.8183723013508,9,377,14,1,0
471.51523675398386,18,74,27,0,0
43.57925218809,8,3309,291,0,0
14.376831060631403,15,763,249,0,0
21.245067096326043,18,1553,97,0,0
3.6779775694467407,17,2045,38,0,0
19.84100233115083,8,2873,37,0,0
229.77497451543343,15,1886,299,0,0
14.769925389285405,12,1588,178,0,0
76.8314376589737,9,765,96,1,0
372.7052080194554,19,2238,281,0,0
4.709400636142302,13,1534,237,1,0
336.9061012371917,11,606,163,0,0
66.2166933679259,18,3236,96,0,0
25.15002396582153,6,2844,256,0,0
238.6310816879827,22,3616,261,0,0
198.27983528664404,14,2684,292,0,0
419.88316281738935,15,3899,257,0,0
265.6587157528801,7,3516,248,0,0
325.39916119879564,9,1844,244,0,0
66.26677246134771,3,3180,250,0,0
39.06665920808939,18,2673,122,0,0
277.75127920108497,18,1405,168,0,0
328.8418366486839,20,1596,174,0,0
931.4009780280461,14,3443,268,0,0
106.415870830521,13,121,203,0,0
93.04878239234654,0,462,65,0,0
299.5909006687174,15,2813,58,0,0
83.34673418615063,9,3250,218,0,0
534.0275848798652,18,2641,265,0,0
390.96783143324984,21,2196,140,0,0
112.07112188843193,2,1881,235,1,0
277.95694329909225,4,2288,217,0,0
280.9265973710034,8,1272,14,0,0
21.767503761343605,17,3041,137,0,0
465.6891361735264,10,262,231,0,0
140.74149795135088,15,2014,88,0,0
350.266511504666,1,1469,76,0,0
77.14708523290166,11,1952,135,0,0
451.75810290918525,21,2618,109,0,0
98.59769081203424,5,3503,90,0,0
2.1793613230350957,10,1336,189,0,0
471.58145939249073,7,2129,72,0,0
19.145122109695052,11,3344,172,0,0
76.93072667700778,1,1867,34,0,0
599.3944766376571,8,2279,209,0,0
601.5899080207979,14,1110,297,0,0
170.39945821105275,1,71,132,0,0
199.84601607810492,0,1504,282,0,0
119.00293272457152,9,1190,197,0,0
69.4045557492394,1,815,31,0,0
79.69726691007794,11,2182,135,0,0
223.26471598570126,22,2798,247,0,0
279.16757473261544,7,1885,145,0,0
313.6390832442297,4,2218,142,0,0
311.7662063697483,21,550,233,0,0
19.12738930806389,0,635,43,0,0
136.40991931467119,14,1624,31,0,0
11.856341289747558,5,3616,230,1,0
159.49226313907857,11,115,27,0,0
116.51105499745671,7,1164,159,0,0
437.32373284416025,12,3438,206,0,0
86.43832389357702,18,1718,17,0,0
24.901195510490172,0,2833,102,0,0
30.861530908423873,10,3935,69,0,0
286.68610941581875,19,1918,118,0,0
192.581135949607,0,3878,138,0,0
21.32174244907709,7,2059,159,0,0
17.571104333721017,4,2290,231,0,0
241.44169433061995,16,378,147,0,0
15.109217905159428,7,1284,242,0,0
345.03717076171625,9,955,34,0,0
244.999950626001,1,3914,238,0,0
16.969750116062414,8,3189,148,0,0
17.73077355556134,23,3357,110,0,0
863.0917124116185,22,2237,16,0,0
93.76751651045791,2,3806,225,0,0
92.61105209506249,17,302,139,0,0
335.11508065653544,6,593,143,0,0
588.4329075926487,14,2852,259,0,0
853.7547879203968,20,2232,216,0,0
279.97984602326835,21,2180,161,0,0
94.40419992382513,19,2284,91,0,0
17.43879873959145,17,3983,173,0,0
300.24850809092516,2,2501,204,0,0
163.4720815122986,22,3894,152,1,0
110.40662506099474,13,2485,102,0,0
473.6475350956181,23,3164,201,0,0
23.576041594376047,1,774,279,0,0
135.70102187459085,13,3739,64,0,0
2.2837178865083336,21,2689,116,0,0
126.47087391658525,10,2122,152,0,0
11.590086213185154,15,1314,155,0,0
25.298199186234243,7,3876,163,0,0
25.005246401491256,6,1424,81,0,0
209.5136772813943,10,437,5,0,0
274.11954351929455,2,2675,66,0,0
175.1107554405737,16,2982,237,0,0
654.9440418204754,13,2024,71,0,0
93.95931558405344,5,2869,94,0,0
67.29383148411175,7,116,77,0,0
405.90050763404594,21,3629,66,0,0
50.61641354637067,4,668,175,0,0
660.5740212503822,7,3343,171,0,0
2.4457888717938614,1,1192,254,0,0
700.5053845758963,14,2322,62,0,0
8.823799723700379,11,3549,245,0,0
443.54424583200176,16,1235,191,0,0
150.02865006987807,0,164,70,0,0
991.3657215852065,14,3094,228,0,0
15.332275190890988,13,3378,62,1,0
161.42193274666977,19,905,296,1,0
696.715044251201,21,3915,244,0,0
148.0887866362088,15,1531,6,0,0
198.52565807623748,8,1630,259,0,0
237.98024762335484,0,1002,88,0,0
121.22555113539018,16,3873,176,0,0
197.53483460160442,12,2302,203,0,0
175.56517236115113,20,1333,133,0,0
462.8465538965295,20,1395,81,1,0
9.302292348696195,4,3435,20,0,0
65.96854517975169,9,3909,127,0,0
600.7992011721863,5,3602,194,1,0
441.9351656906972,23,2443,193,0,0
121.635052391924,18,2816,183,1,0
193.58660574779546,12,3393,246,0,0
64.97468397902603,0,2471,159,1,0
41.6808322872129,19,1311,193,0,0
124.61171976081975,14,3831,109,0,0
87.19070692334667,13,2772,65,0,0
175.2487412013286,7,768,253,1,0
16.18445688663696,9,756,282,0,0
732.9920245045134,8,602,59,0,0
856.7731151105077,16,3437,117,0,0
239.57277638255786,8,1558,43,1,0
153.61568688241798,2,2896,209,0,0
74.075860310872,10,25,35,0,0
336.18143349759936,11,1002,18,0,0
230.86591672976314,9,1078,90,0,0
35.49473082009767,16,1354,211,0,0
483.6602183998255,16,2708,221,0,0
345.79890227345425,10,3407,216,0,0
598.3477050066872,21,2205,222,0,0
258.72080083922685,3,2412,97,1,0
190.08080391827457,6,3317,18,0,0
108.34050131862267,20,712,296,0,0
539.8036723094236,13,622,25,0,0
402.078476009384,6,114,27,0,0
9.254587730624557,23,1507,63,1,0
5.344163373302273,7,3843,222,0,0
94.46955231665257,0,405,79,0,0
332.72954459921726,23,3527,50,0,0
872.8550936440336,21,2663,101,0,0
32.60190198689594,3,3301,175,0,0
180.34482604314715,11,2020,9,1,0
95.89473995161923,23,3891,236,1,0
700.7417108751926,2,860,99,0,0
369.18264148672694,12,1998,227,0,0
364.43800929397145,19,451,63,0,0
126.4831142279547,5,1678,18,0,0
107.1669872654698,10,882,140,0,0
63.87777843001224,22,676,24,0,0
11.605392768967244,3,1061,227,0,0
400.0852280006621,19,2851,88,0,0
335.22348784998456,15,2532,91,0,0
1634.4891195636164,6,637,41,0,1
1138.9746801488666,21,3386,294,0,0
162.1303185282788,10,3827,80,0,0
293.05661804125214,23,1438,106,0,0
579.2343365748872,0,3594,110,0,0
378.95440294184914,6,2559,276,0,0
56.83048891622931,11,357,213,1,0
119.7653654799729,6,1273,230,0,0
27.65926886261773,22,1027,120,0,0
616.0447572883418,6,579,133,0,0
186.36954051772364,9,3928,207,0,0
51.92074508369674,15,2752,256,1,0
222.76590783465005,7,3418,184,0,0
192.53408694861434,8,2083,285,0,0
88.68409245942121,8,3490,179,0,0
24.107824279693855,1,3158,47,0,0
222.68825670382043,12,1962,86,0,0
146.92208483720754,12,2274,18,1,0
295.961416192103,22,1361,45,0,0
146.861972084703,22,2894,55,0,0
382.3540222616968,3,2831,228,0,0
160.5508238042975,23,3104,144,1,0
164.62291619602942,11,3837,91,0,0
418.5517286459543,16,679,81,0,0
103.3294627976234,1,727,224,0,0
28.77759107805979,12,2367,78,0,0
5.841004286418936,17,2656,149,0,0
281.4114905325171,14,276,282,1,0
193.67979341213592,7,1448,159,0,0
243.5330695595753,14,2703,155,0,0
47.896298698688696,0,3348,155,1,0
29.32251024565573,19,1366,201,0,0
2.9302952531337563,9,1032,116,0,0
86.33745230301385,11,3861,153,0,0
178.27947513298892,4,2047,118,1,0
99.59637351223014,8,2507,198,0,0
115.06391256568624,22,574,262,0,0
469.0123045962883,7,3692,183,0,0
85.62052288502234,15,1280,147,0,0
144.30500561446422,13,1069,165,0,0
306.1743475439403,12,1434,74,1,0
101.01602625983594,22,37,235,0,0
194.61809507061707,20,229,271,0,0
396.62812873686136,12,415,178,0,0
597.2380830749336,4,1647,282,0,0
31.816375862967195,15,1808,50,0,0
522.3325526084158,10,2328,74,0,0
135.50055619910611,21,1769,143,0,0
59.74709087027915,4,1684,187,1,0
122.9173934741395,12,801,122,1,0
782.7306195161183,10,3592,250,0,0
135.69825853347194,18,972,295,0,0
79.72320642009996,2,1319,129,0,0
200.69725479153192,14,3535,251,1,0
54.92569354312059,6,3843,179,0,0
15.779060995247008,6,843,109,0,0
27.595043942483173,5,326,77,0,0
27.403684813401423,2,3671,1,0,0
32.951980311334594,12,1330,275,0,0
29.89201321350331,6,2395,289,0,0
204.8168102151613,4,1340,296,0,0
40.149271406896325,22,3509,168,0,0
84.82786315896105,17,360,239,0,0
454.19482502567155,21,520,22,0,0
128.47622832931873,7,2582,293,0,0
220.25781673047612,16,3939,171,0,0
37.8257034226433,19,501,285,1,0
42.71019619901901,0,1941,192,0,0
8.34544254351306,13,1627,168,0,0
37.00946881311617,16,2066,117,0,0
65.3096237262291,9,1530,5,0,0
38.96236349662159,11,3806,131,0,0
18.577181572073513,15,1593,92,0,0
25.711242698670507,13,2618,250,0,0
123.52586867307582,15,3902,9,0,0
46.218441269019316,7,2497,50,0,0
90.5962231021837,22,1585,293,0,0
140.00103694286608,9,3956,128,0,0
234.49148680250843,16,2849,248,0,0
8.021146020003085,17,1771,101,0,0
321.2988487652239,19,2001,82,1,0
197.71873807345926,15,3189,190,0,0
17.05908607526685,16,1278,142,0,0
413.6269396976181,15,3336,236,0,0
507.3387092757856,18,2090,286,0,0
12.60456551203268,23,1056,276,0,0
64.83536862573015,23,2902,290,0,0
328.18703664532853,7,2623,168,0,0
275.8714480428617,5,3902,143,1,0
40.795926412360096,5,58,183,1,0
46.97980623630665,20,471,44,0,0
92.55702200487394,8,2647,242,0,0
132.53251293372287,3,345,267,0,0
192.6003668117104,11,1391,252,0,0
92.06251260007024,11,1155,288,1,0
124.17822184418353,22,3525,211,0,0
275.2457880779685,16,368,176,1,0
7.474590464295693,14,3683,20,0,0
58.187324376479445,8,2403,51,0,0
249.89837499120515,6,202,232,0,0
451.1533508661227,9,1449,122,0,0
143.35582244168017,15,1410,99,0,0
151.90590047061377,11,3544,213,0,0
22.672267708132676,6,765,134,0,0
118.62864921671017,17,1694,217,0,0
152.121359811058,14,3227,87,0,0
55.53856065213066,5,2535,279,0,0
62.73492237570877,11,837,39,0,0
94.7329969604944,10,899,239,0,0
4.055072150062903,19,662,135,0,0
77.74495225122715,2,2465,181,0,0
47.51138712472597,1,2343,264,0,0
79.34984604639654,5,1931,258,0,0
25.51262065695625,23,860,181,0,0
442.41597998860493,21,120,20,0,0
180.07976277591195,4,629,195,0,0
227.32659157860633,17,3960,211,0,0
311.34180647555826,15,802,15,0,0
138.00728436977704,7,2107,201,0,0
18.18641890349117,19,3095,217,0,0
154.05167265896452,21,1167,92,0,0
176.78461157427472,10,597,132,0,0
273.64332976168185,9,2653,138,0,0
113.00692987659642,23,3424,156,1,0
27.296933345862445,11,2727,69,0,0
66.75243605234078,20,1319,14,0,0
90.22296509492469,5,1967,234,0,0
207.64492232437232,19,2371,211,0,0
169.15634424028391,4,2663,289,0,0
88.04135193036123,22,306,59,0,0
861.2391544339624,8,1639,251,0,0
186.16660169344186,15,578,1,0,0
54.15890575135999,21,1197,235,0,0
21.46860092497737,13,841,18,0,0
33.17765851796518,21,3578,48,1,0
56.46136987902819,7,619,77,0,0
35.032974990858804,19,25,27,0,0
41.29834909091608,18,3425,47,0,0
67.1211696430893,13,3159,95,1,0
38.0804867325774,6,1379,164,0,0
454.1502898711831,4,81,175,0,0
16.727142518400033,17,279,72,0,0
148.68247002254054,1,296,28,0,0
105.66111129786047,10,75,156,0,0
807.7284332031841,21,889,278,0,0
23.76546913948098,7,77,282,0,0
101.45159874848608,0,1226,6,0,0
697.811932825343,21,3136,181,0,0
401.24881239363094,11,3037,108,0,0
339.73260680723587,1,1412,205,0,0
59.65501670670093,17,983,233,0,0
37.47990655729751,6,3249,186,0,0
220.9119197363567,16,3490,7,0,0
530.077018991991,21,517,52,0,0
162.73008438094845,22,3618,198,0,0
169.5455122917173,13,3724,136,0,0
65.69500616213017,23,2894,258,0,0
293.4947516824177,6,1135,171,1,0
41.41559642921417,21,895,85,0,0
78.21756262384653,2,2851,45,0,0
110.82891001396611,5,3889,185,0,0
141.6969925289397,19,3887,155,0,0
55.52251671392116,1,2479,8,0,0
24.396654428827087,16,1997,114,0,0
188.6399314858713,11,784,153,0,0
68.11267368730836,11,2535,129,0,0
174.09061365848873,16,935,80,0,0
33.53295055413596,9,129,289,1,0
131.22427560570551,2,1948,146,0,0
152.10944962581556,19,3824,294,0,0
10.642930291424266,17,3372,268,0,0
82.07672027608464,12,497,132,0,0
28.86986536638632,11,3242,49,0,0
13.094451754504977,16,3754,22,0,0
920.2402622790648,3,2135,87,0,0
77.82600450388405,22,3119,111,0,0
332.01412275397973,9,3475,110,0,0
58.77776685868028,10,450,71,0,0
228.8282702040703,5,3621,153,0,0
285.6132445656417,5,471,56,0,0
181.08931883382795,8,621,256,0,0
127.57132880905435,14,1327,155,1,0
106.15156270107555,1,3481,112,0,0
85.80866034079496,3,1669,46,0,0
530.5112096441562,4,926,237,0,0
355.1214142283596,16,3173,105,0,0
670.6352778831383,7,3848,186,0,0
26.54570836722111,7,2666,158,0,0
262.5102726921015,21,15,197,0,0
557.2254530522481,11,690,176,0,0
39.991161940159536,20,2952,260,0,0
13.762063494499374,7,2328,286,0,0
270.2786306377244,18,1653,292,0,0
170.88542883973395,2,3980,142,0,0
368.8154282642956,17,2868,196,0,0
30.11164928283852,20,2616,224,0,0
317.2100222063736,18,108,42,1,0
45.03595461340459,18,535,150,0,0
35.7430397931036,14,2251,295,0,0
35.88893131199014,5,1190,62,0,0
337.02065651280174,15,3981,129,0,0
218.84272780319378,7,1699,254,0,0
148.07519126920886,15,1148,213,0,0
88.89228033561363,17,405,72,0,0
419.44053345886647,19,779,103,0,0
99.66254993948898,15,3738,157,0,0
339.21653256961395,10,1836,271,0,0
115.65497622277607,6,3081,237,0,0
94.62391316354743,16,1555,157,0,0
124.23221197992052,16,2937,108,0,0
71.72905508612841,11,3295,8,0,0
275.3554625873879,12,2802,58,1,0
