transaction_amount,transaction_time,account_age_days,num_prev_transactions,is_international,fraud
168.0088611174515,5,227,3,0,0
19.671412289682095,10,1560,119,0,0
91.68326144140401,13,1847,137,0,0
61.63202957176623,15,3522,100,0,0
55.940040732484256,20,3731,83,0,0
722.4618812325851,18,1439,24,0,0
99.87749940800475,1,3825,132,0,0
445.2110422497046,16,3682,137,0,0
199.46687714729663,8,3032,1,0,0
316.76505053767994,16,598,116,0,0
139.6870648777541,14,1681,163,0,0
172.031180528317,6,926,140,1,0
135.6586866683387,21,1502,146,0,0
43.4429790650477,22,927,10,0,0
256.3523606131608,18,1143,146,0,0
65.91547367325259,2,2410,152,0,0
4.9232962161377225,0,1846,129,0,0
207.39375725905478,3,2148,79,1,1
38.986714044964536,17,1915,99,0,0
564.2166294546606,7,3999,144,0,0
615.5124825576047,18,3495,143,0,0
492.7019769267683,22,711,190,0,0
92.45747929947335,22,2130,133,0,0
3.1154630743888765,5,2742,45,0,0
527.104691466378,0,3628,118,0,0
111.78765541061226,7,2779,52,0,0
680.1684032244112,0,1331,199,0,0
662.7470952260411,18,3726,112,0,0
383.4774034358838,10,3364,135,0,0
69.75521363443205,20,1538,155,0,0
97.25838641973871,23,1231,112,0,0
380.94533049561596,14,3015,13,0,0
76.22924628614342,22,1065,17,1,0
37.14372325915096,10,657,44,1,0
162.74739841204556,18,769,141,0,0
550.2586941614084,20,2928,73,0,0
238.16511955158742,9,3422,5,1,0
168.8224672871311,23,3739,33,0,0
20.445639469864577,11,1367,132,0,0
190.90614310354354,0,2200,154,0,0
922.1139495692635,23,1779,68,0,0
30.18411732845283,6,3491,16,0,0
146.09906499630074,16,958,150,0,0
419.72172758015887,9,2101,36,0,0
270.006849670734,5,2089,102,0,0
238.8148850603346,16,1776,186,0,0
242.45751124489797,17,37,183,0,0
89.09846846298983,4,3077,163,0,0
69.51241685341904,17,2480,25,0,0
331.47490145194246,16,2548,72,0,0
332.26563981740577,21,169,81,0,0
403.590009473583,15,2902,61,0,0
488.92319236732726,7,1240,18,0,0
143.21864738658076,23,27,58,0,0
139.23687551023986,12,1136,76,0,0
320.1899864616975,23,3663,121,0,0
209.94381497756004,15,3712,57,0,0
242.1101297023034,10,3732,97,0,0
317.72389499084096,5,2729,63,0,0
441.4646952693534,2,2289,12,0,0
82.49648142753084,0,3741,11,0,0
94.18735774551126,17,3946,141,0,0
19.73920783747211,4,2481,163,0,0
172.68280532188695,12,913,27,0,0
7.3208208421714,9,764,104,0,0
125.32138963642193,4,1580,67,0,0
156.4589171374252,13,846,89,0,0
67.5261320629045,16,903,45,0,0
178.72650602923505,0,3948,81,0,0
6.195012420294909,1,2296,67,0,0
7.612699856557876,6,3415,150,0,0
345.87027390762717,9,2206,102,1,0
89.31700484154894,19,2680,91,0,0
27.177808259485598,6,1441,42,0,0
147.73071765580312,23,26,20,0,0
293.92958808914705,15,2971,48,1,0
48.62360068598067,4,2283,18,1,1
195.04392373129858,11,661,128,0,0
17.842205797979457,16,1689,77,0,0
10.613019182061882,15,269,198,0,0
151.5817881251042,19,1762,6,0,0
155.58208853894843,15,2731,39,0,0
202.9074896409232,18,1637,11,0,0
258.99211258333685,14,2057,112,0,0
744.7114017399986,11,2231,153,0,0
145.25822384607125,20,1876,108,0,0
78.00394282119576,9,214,94,0,0
317.13079594653726,21,2472,55,0,0
63.170293087227456,1,3589,84,0,0
115.59668625466027,6,1186,58,0,0
16.34103371673398,12,3184,37,0,0
5.1355219082948755,2,3795,16,0,0
657.4759846537204,14,801,70,0,0
361.5535284230125,0,3146,93,0,0
238.1285465598683,2,1150,165,1,1
105.17192889302838,9,3746,181,1,0
38.06130722842175,14,3237,144,0,0
34.02414831457083,21,3757,18,0,0
57.60119782531672,5,1115,147,0,0
159.35812966266292,19,2575,172,1,0
250.76985755535514,14,1867,130,0,0
215.8780699393597,23,1100,186,0,0
65.68245227779919,20,3319,138,0,0
619.6206997112613,6,1617,46,0,0
267.80348097504526,20,3688,19,0,0
161.64609638626627,4,1849,38,0,0
189.206094407487,3,988,37,0,0
108.80757310641027,21,3067,112,0,0
56.932258454812704,17,3407,45,1,0
88.00282586462248,2,2647,117,1,1
283.6363695513426,16,76,162,0,0
2.899615944160855,17,3257,130,0,0
24.67607844799521,17,3914,44,0,0
9.418875390504105,23,693,97,1,0
8.316290383458485,23,3559,83,0,0
386.8406067231317,1,1288,124,0,0
243.24812234013766,12,72,124,0,0
128.5569188825785,21,823,27,0,0
20.59138368956265,14,412,48,0,0
135.30359315944665,4,3839,94,0,0
128.29006641887423,2,2249,7,0,0
38.038942560044994,4,2012,155,0,0
113.77982626046477,4,1362,85,0,0
101.66732291664138,4,80,199,0,0
191.3444865826269,2,2935,112,1,1
201.62290720818243,2,2798,89,1,1
9.272464804106946,19,3003,128,0,0
93.87680093101231,22,1096,18,1,0
196.6249989565457,17,3378,33,0,0
139.88789052155795,19,254,161,0,0
388.26989063508773,3,2576,96,0,0
214.99495281099956,0,402,122,0,0
35.57057375346147,15,781,25,0,0
14.636487251248168,7,3682,142,0,0
205.67882942177823,16,3258,166,0,0
5.373814533478885,7,3285,166,0,0
176.26947556145814,6,1679,4,0,0
563.4510910774304,7,1627,108,1,0
171.35648911550888,20,1566,190,0,0
98.26013844478145,23,2968,82,0,0
206.16543156899638,11,1161,10,0,0
122.59119481021825,15,1228,35,0,0
157.76287211526403,11,1227,99,0,0
567.6254292465999,18,2241,104,0,0
97.58550547003743,9,256,23,0,0
649.8183723013508,6,3954,65,0,0
471.51523675398386,11,3953,82,0,0
43.57925218809,19,2052,153,0,0
14.376831060631403,4,2381,181,0,0
21.245067096326043,15,2217,17,0,0
3.6779775694467407,8,715,185,0,0
19.84100233115083,6,2679,148,0,0
229.77497451543343,19,2982,128,0,0
14.769925389285405,21,2123,153,1,0
76.8314376589737,13,2987,170,0,0
372.7052080194554,10,263,173,0,0
4.709400636142302,6,292,31,0,0
336.9061012371917,9,3141,65,0,0
66.2166933679259,8,2175,180,0,0
25.15002396582153,3,432,80,0,0
238.6310816879827,15,2613,92,0,0
198.27983528664404,9,2031,149,0,0
419.88316281738935,18,3803,30,0,0
265.6587157528801,23,45,123,0,0
325.39916119879564,16,540,131,0,0
66.26677246134771,8,100,70,0,0
39.06665920808939,12,3382,171,0,0
277.75127920108497,0,3805,29,1,1
328.8418366486839,1,1950,3,0,0
931.4009780280461,12,1952,186,0,0
106.415870830521,23,3815,161,0,0
93.04878239234654,8,1250,75,0,0
299.5909006687174,6,1768,45,0,0
83.34673418615063,15,107,69,0,0
534.0275848798652,18,1489,160,1,0
390.96783143324984,6,540,111,0,0
112.07112188843193,5,1842,84,0,0
277.95694329909225,17,2595,52,0,0
280.9265973710034,18,1061,192,0,0
21.767503761343605,10,3657,116,0,0
465.6891361735264,11,1357,103,0,0
140.74149795135088,9,3304,168,0,0
350.266511504666,12,89,141,0,0
77.14708523290166,11,2620,80,0,0
451.75810290918525,20,1491,29,0,0
98.59769081203424,9,623,191,0,0
2.1793613230350957,19,2233,154,0,0
471.58145939249073,17,2579,102,0,0
19.145122109695052,3,1782,59,0,0
76.93072667700778,23,1490,177,1,0
599.3944766376571,4,432,181,0,0
601.5899080207979,4,1133,159,0,0
170.39945821105275,11,2044,12,0,0
199.84601607810492,2,3971,186,0,0
119.00293272457152,7,3821,164,0,0
69.4045557492394,21,3484,10,0,0
79.69726691007794,1,2633,134,0,0
223.26471598570126,17,1413,135,0,0
279.16757473261544,8,2588,31,0,0
313.6390832442297,12,341,91,1,0
311.7662063697483,6,3399,3,0,0
19.12738930806389,9,662,104,1,0
136.40991931467119,8,3618,175,1,0
11.856341289747558,21,749,126,0,0
159.49226313907857,14,1122,1,0,0
116.51105499745671,4,1637,173,0,0
437.32373284416025,11,520,182,0,0
86.43832389357702,0,51,178,0,0
24.901195510490172,11,894,135,0,0
30.861530908423873,21,3888,191,0,0
286.68610941581875,5,1959,15,0,0
192.581135949607,18,3470,89,0,0
21.32174244907709,18,2138,195,0,0
17.571104333721017,15,411,158,0,0
241.44169433061995,18,2164,122,0,0
15.109217905159428,2,1144,116,0,0
345.03717076171625,22,3358,196,0,0
244.999950626001,9,1247,36,0,0
16.969750116062414,17,1776,67,0,0
17.73077355556134,12,1851,133,0,0
863.0917124116185,17,515,25,0,0
93.76751651045791,2,1154,11,0,0
92.61105209506249,22,3215,66,0,0
335.11508065653544,2,1851,156,0,0
588.4329075926487,22,729,60,0,0
853.7547879203968,11,1404,138,0,0
279.97984602326835,19,266,50,0,0
94.40419992382513,6,1730,167,0,0
17.43879873959145,23,1831,165,0,0
300.24850809092516,7,963,63,0,0
163.4720815122986,8,3956,189,0,0
110.40662506099474,13,3261,92,1,0
473.6475350956181,4,2990,38,1,1
23.576041594376047,20,1081,120,0,0
135.70102187459085,18,1632,33,0,0
2.2837178865083336,20,906,75,0,0
126.47087391658525,15,2076,45,0,0
11.590086213185154,23,1079,172,0,0
25.298199186234243,11,460,129,0,0
25.005246401491256,20,907,53,0,0
209.5136772813943,3,1089,175,0,0
274.11954351929455,7,750,161,1,0
175.1107554405737,6,3738,67,0,0
654.9440418204754,14,3173,143,0,0
93.95931558405344,5,91,105,0,0
67.29383148411175,4,746,14,0,0
405.90050763404594,13,88,151,0,0
50.61641354637067,20,1695,124,0,0
660.5740212503822,12,3954,182,1,0
2.4457888717938614,9,2340,120,0,0
700.5053845758963,17,1344,136,0,0
8.823799723700379,3,1006,182,0,0
443.54424583200176,7,2217,36,0,0
150.02865006987807,23,1349,128,0,0
991.3657215852065,10,3958,180,0,0
15.332275190890988,16,2012,134,0,0
161.42193274666977,17,1701,97,0,0
696.715044251201,20,1189,156,0,0
148.0887866362088,10,2945,178,0,0
198.52565807623748,15,1747,166,0,0
237.98024762335484,11,2525,158,1,0
121.22555113539018,12,862,81,0,0
197.53483460160442,15,471,73,0,0
175.56517236115113,22,2911,182,0,0
462.8465538965295,20,126,71,0,0
9.302292348696195,0,1699,46,0,0
65.96854517975169,15,2421,156,0,0
600.7992011721863,14,3924,145,0,0
441.9351656906972,5,1664,176,0,0
121.635052391924,11,1744,172,0,0
193.58660574779546,7,1946,60,0,0
64.97468397902603,6,475,60,0,0
41.6808322872129,1,1808,5,0,0
124.61171976081975,11,2241,197,0,0
87.19070692334667,20,669,198,1,0
175.2487412013286,13,3247,135,0,0
16.18445688663696,15,2132,181,0,0
732.9920245045134,10,3829,145,0,0
856.7731151105077,19,2883,59,0,0
239.57277638255786,8,3353,9,0,0
153.61568688241798,9,1724,150,0,0
74.075860310872,16,2560,45,0,0
336.18143349759936,11,804,187,0,0
230.86591672976314,5,1596,80,0,0
35.49473082009767,18,596,13,0,0
483.6602183998255,10,2713,83,1,0
345.79890227345425,8,3424,12,0,0
598.3477050066872,20,2757,164,0,0
258.72080083922685,5,644,10,0,0
190.08080391827457,23,2901,16,0,0
108.34050131862267,15,1284,92,0,0
539.8036723094236,19,3889,19,0,0
402.078476009384,15,2892,104,0,0
9.254587730624557,5,1163,134,0,0
5.344163373302273,4,2821,132,0,0
94.46955231665257,20,367,158,0,0
332.72954459921726,3,2749,103,0,0
872.8550936440336,1,1441,95,0,0
32.60190198689594,5,1894,174,0,0
180.34482604314715,8,1528,27,0,0
95.89473995161923,16,631,173,0,0
700.7417108751926,13,491,37,0,0
369.18264148672694,6,989,137,0,0
364.43800929397145,21,1883,61,0,0
126.4831142279547,18,3159,35,1,0
107.1669872654698,0,987,106,1,1
63.87777843001224,19,1547,47,1,0
11.605392768967244,14,3402,149,0,0
400.0852280006621,17,3869,145,0,0
335.22348784998456,2,2347,55,0,0
1634.4891195636164,17,1330,88,0,1
1138.9746801488666,1,1714,95,0,0
162.1303185282788,9,2809,6,0,0
293.05661804125214,10,2004,121,0,0
579.2343365748872,23,3556,163,0,0
378.95440294184914,2,2080,50,0,0
56.83048891622931,6,815,165,0,0
119.7653654799729,7,2229,13,0,0
27.65926886261773,18,844,25,0,0
616.0447572883418,17,2375,123,0,0
186.36954051772364,12,917,129,0,0
51.92074508369674,12,2855,49,1,0
222.76590783465005,23,3048,122,0,0
192.53408694861434,18,864,35,0,0
88.68409245942121,22,3274,83,0,0
24.107824279693855,11,2738,53,0,0
222.68825670382043,16,925,180,1,0
146.92208483720754,21,3199,182,0,0
295.961416192103,11,3087,76,0,0
146.861972084703,12,852,104,0,0
382.3540222616968,11,2540,47,0,0
160.5508238042975,18,141,43,1,0
164.62291619602942,13,1126,148,0,0
418.5517286459543,6,3844,161,0,0
103.3294627976234,12,3603,93,0,0
28.77759107805979,5,3644,144,1,0
5.841004286418936,23,870,78,1,0
281.4114905325171,18,303,7,0,0
193.67979341213592,18,2698,70,0,0
243.5330695595753,3,1009,149,0,0
47.896298698688696,18,2449,36,1,0
29.32251024565573,8,2306,104,0,0
2.9302952531337563,15,3695,54,0,0
86.33745230301385,3,3930,147,0,0
178.27947513298892,5,3676,25,0,0
99.59637351223014,7,2760,67,0,0
115.06391256568624,23,3498,109,0,0
469.0123045962883,15,3224,181,1,0
85.62052288502234,4,1270,48,0,0
144.30500561446422,20,296,170,0,0
306.1743475439403,21,2334,175,0,0
101.01602625983594,9,2444,91,0,0
194.61809507061707,22,3463,170,1,0
396.62812873686136,12,459,2,0,0
597.2380830749336,13,2348,134,0,0
31.816375862967195,6,3250,127,0,0
522.3325526084158,19,2500,46,0,0
135.50055619910611,5,2713,194,1,0
59.74709087027915,6,1217,106,0,0
122.9173934741395,4,3126,40,1,1
782.7306195161183,20,1788,58,0,0
135.69825853347194,17,2884,78,0,0
79.72320642009996,22,1979,33,0,0
200.69725479153192,11,3349,62,0,0
54.92569354312059,5,485,12,0,0
15.779060995247008,0,262,126,0,0
27.595043942483173,3,1429,49,0,0
27.403684813401423,18,2346,88,0,0
32.951980311334594,11,1245,78,0,0
29.89201321350331,14,1009,5,0,0
204.8168102151613,2,3770,179,0,0
40.149271406896325,22,30,69,0,0
84.82786315896105,19,325,111,0,0
454.19482502567155,7,2621,160,0,0
128.47622832931873,10,1471,177,0,0
220.25781673047612,15,1456,60,0,0
37.8257034226433,8,1266,46,0,0
42.71019619901901,2,2180,196,0,0
8.34544254351306,4,2931,169,0,0
37.00946881311617,19,969,195,0,0
65.3096237262291,13,3693,13,0,0
38.96236349662159,14,2271,108,0,0
18.577181572073513,5,1955,112,0,0
25.711242698670507,3,848,100,0,0
123.52586867307582,7,2704,146,0,0
46.218441269019316,18,977,113,0,0
90.5962231021837,4,1863,97,0,0
140.00103694286608,12,2787,51,0,0
234.49148680250843,15,609,118,0,0
8.021146020003085,0,801,36,0,0
321.2988487652239,12,49,81,0,0
197.71873807345926,21,2809,103,0,0
17.05908607526685,10,3413,34,0,0
413.6269396976181,20,3000,140,0,0
507.3387092757856,7,657,133,1,0
12.60456551203268,7,191,48,0,0
64.83536862573015,23,274,104,0,0
328.18703664532853,13,2828,91,0,0
275.8714480428617,12,3775,124,0,0
40.795926412360096,2,3614,40,1,1
46.97980623630665,3,872,141,0,0
92.55702200487394,19,441,26,0,0
132.53251293372287,14,1229,142,0,0
192.6003668117104,14,3805,96,0,0
92.06251260007024,20,518,139,0,0
124.17822184418353,12,456,166,0,0
275.2457880779685,8,537,80,0,0
7.474590464295693,9,3283,57,0,0
58.187324376479445,11,2932,150,0,0
249.89837499120515,13,1763,111,0,0
451.1533508661227,0,1638,144,0,0
143.35582244168017,13,3214,76,0,0
151.90590047061377,13,1172,29,0,0
22.672267708132676,7,678,130,0,0
118.62864921671017,15,3574,182,0,0
152.121359811058,13,856,2,0,0
55.53856065213066,0,2127,3,0,0
62.73492237570877,15,2873,184,1,0
94.7329969604944,17,3096,72,0,0
4.055072150062903,6,1780,11,0,0
77.74495225122715,14,3293,160,0,0
47.51138712472597,23,1835,4,0,0
79.34984604639654,16,3141,137,0,0
25.51262065695625,18,3333,88,0,0
442.41597998860493,22,455,113,0,0
180.07976277591195,12,1035,184,0,0
227.32659157860633,8,1781,16,0,0
311.34180647555826,23,1369,86,0,0
138.00728436977704,23,28,199,0,0
18.18641890349117,14,2027,10,0,0
154.05167265896452,2,570,164,0,0
176.78461157427472,23,3159,24,0,0
273.64332976168185,0,481,64,0,0
113.00692987659642,15,37,56,0,0
27.296933345862445,7,569,89,0,0
66.75243605234078,22,2665,22,1,0
90.22296509492469,12,3246,180,0,0
207.64492232437232,7,467,50,1,0
169.15634424028391,16,954,47,0,0
88.04135193036123,21,3958,23,0,0
861.2391544339624,22,1209,83,1,0
186.16660169344186,13,3666,19,0,0
54.15890575135999,20,993,180,1,0
21.46860092497737,20,877,162,0,0
33.17765851796518,6,3073,29,1,0
56.46136987902819,14,2086,61,0,0
35.032974990858804,15,1989,85,0,0
41.29834909091608,18,2726,35,1,0
67.1211696430893,5,835,5,0,0
38.0804867325774,22,825,76,0,0
454.1502898711831,0,2336,7,0,0
16.727142518400033,11,2340,169,0,0
148.68247002254054,17,3560,130,1,0
105.66111129786047,15,1012,138,0,0
807.7284332031841,11,1552,102,0,0
23.76546913948098,19,2362,44,0,0
101.45159874848608,12,2751,70,0,0
697.811932825343,7,118,91,0,0
401.24881239363094,21,2381,163,0,0
339.73260680723587,0,1239,62,0,0
59.65501670670093,20,3315,20,0,0
37.47990655729751,6,1971,163,1,0
220.9119197363567,14,2515,165,0,0
530.077018991991,21,3268,72,0,0
162.73008438094845,12,1973,120,0,0
169.5455122917173,12,2539,182,0,0
65.69500616213017,8,931,95,0,0
293.4947516824177,23,1440,127,0,0
41.41559642921417,14,3922,113,0,0
78.21756262384653,3,1542,107,0,0
110.82891001396611,12,1902,80,0,0
141.6969925289397,11,2577,28,0,0
55.52251671392116,4,3134,198,0,0
24.396654428827087,6,1431,160,0,0
188.6399314858713,7,1232,139,1,0
68.11267368730836,4,400,170,0,0
174.09061365848873,8,1682,151,1,0
33.53295055413596,13,2828,30,0,0
131.22427560570551,11,1879,9,0,0
152.10944962581556,3,2970,59,0,0
10.642930291424266,19,1531,156,1,0
82.07672027608464,7,1205,79,0,0
28.86986536638632,16,2143,103,1,0
13.094451754504977,7,2615,114,0,0
920.2402622790648,20,867,161,0,0
77.82600450388405,0,1219,47,0,0
332.01412275397973,19,3237,98,1,0
58.77776685868028,1,1526,150,0,0
228.8282702040703,3,3991,157,0,0
285.6132445656417,23,3602,162,0,0
181.08931883382795,20,1660,42,0,0
127.57132880905435,0,2723,180,0,0
106.15156270107555,6,1163,47,0,0
85.80866034079496,0,852,74,0,0
530.5112096441562,8,1114,51,0,0
355.1214142283596,2,3465,173,1,1
670.6352778831383,11,1835,94,0,0
26.54570836722111,18,1692,120,0,0
262.5102726921015,14,304,75,1,0
557.2254530522481,21,2011,162,0,0
39.991161940159536,15,2326,149,0,0
13.762063494499374,9,654,123,0,0
270.2786306377244,21,3643,141,0,0
170.88542883973395,5,2592,182,0,0
368.8154282642956,16,3459,153,0,0
30.11164928283852,20,3457,122,0,0
317.2100222063736,21,2145,21,0,0
45.03595461340459,23,934,1,1,0
35.7430397931036,16,1657,186,0,0
35.88893131199014,20,120,69,0,0
337.02065651280174,18,593,86,0,0
218.84272780319378,17,3235,71,0,0
148.07519126920886,10,1496,13,0,0
88.89228033561363,23,3650,180,0,0
419.44053345886647,6,778,23,0,0
99.66254993948898,9,1189,149,0,0
339.21653256961395,6,1658,6,0,0
115.65497622277607,4,3399,148,0,0
94.62391316354743,11,3640,76,0,0
124.23221197992052,15,2295,168,0,0
71.72905508612841,20,2391,9,0,0
275.3554625873879,17,115,178,0,0
